Station,Longitude,Latitude,Contributors,Dino_tot,Aand,Atax,Btep,Bspo,Crug,Iacu,Icas,Ipal,Ipar,Ipat,Isph,Istr,Ipli,Ivel,Ijap,Ivar,Lmac,Mcho,Nlab,Nrig,Oagu,Ocen,Oisr,Ojan,Olon,Ogig,Pzoh,Pret,Smem,Scru,Sdel,Selo,Sram,Sbel,Sben,Sbul,Slaz,Smir,Sgra,Spac,Sspp,Tpel,Pdal,Stri,Imin,Imic,Ibre,Ekar,Bspp,Dubr,Peri,Lspp,Snep,Xxan,Squa,Pnud,Tapp,Tvar,Vcal,Vspi,Pame,Qcon,Psch,Parc,Pkof,Phar,Gymn,Eacu,Egra,Edel,Etra,Ezon,Espp,Sste,Sbif,Cysa,Tvan,Dcha,Bbal,Ppsi,Sant,Ppon,Srob,Pmon,Cmer,Ebis,Oaca,Srei,Tpal,Pgla,Pmin
Reh89-2,5.33,38.75,"Zonneveld et al 2013, partial",97.59,,,,,,28.61,,,0.27,3.48,1.34,,0.27,0.53,,,1.87,,3.21,,,10.70,1.34,,,,1.34,0.80,,,,,0.27,,0.80,,,2.14,,,27.01,,5.88,,,,,,5.88,,,,0.80,,,,0.53,,,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,
Reh5845  (sum),34.15,32.32,"Zonneveld et al 2013, partial",98.25,,,0.88,,,22.81,,,0.88,1.75,,,,0.88,,,14.91,,0.88,,,1.75,14.04,,,,2.63,,,,,,5.26,,1.75,,,2.63,,,21.93,,,,,,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,2.63,,,,,,,,,,,,,,,,,,
Reh5847-1,34.15,32.82,"Zonneveld et al 2013, partial",99.59,,,0.41,,,24.07,,,1.24,2.49,0.83,,,,,,12.86,,0.41,,,2.49,20.33,,,,0.41,1.24,,,,,0.83,,0.41,,,2.07,,,27.39,,0.41,,,,,,1.24,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,
Reh572-2,34.63,32.73,"Zonneveld et al 2013, partial",100.00,,,,,,7.75,,,,1.94,,,,,,,36.43,,,,,5.43,8.91,,,,1.94,0.39,,,,,1.55,,1.16,,,2.33,,,15.50,,3.88,,,,,,7.36,,,,,,0.78,,,,,,,,,,,,,,,,0.78,,3.88,,,,,,,,,,,,,,,,,,
Reh570,32.98,33.52,"Zonneveld et al 2013, partial",96.00,,,1.20,,,49.60,,,2.80,9.20,,,,,,,7.60,,,,,1.60,12.80,,,,0.40,,,,,,0.80,,,,,1.20,,,8.00,,0.40,,,,,,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reh577-1 (sum),28.50,35.90,"Zonneveld et al 2013, partial",96.85,,,,,,37.80,,,3.15,6.30,0.79,,1.57,,,,2.36,,0.79,,,,0.79,,,,0.79,1.57,,,,,2.36,,1.57,,,0.79,,,3.94,,,,,,,,32.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reh560-1,14.10,35.85,"Zonneveld et al 2013, partial",100.00,,,3.29,,,25.82,,,1.88,,0.94,0.47,0.47,,,,1.88,,2.82,,,12.21,3.76,,,,1.41,1.41,,,,,2.82,,0.47,,,6.57,,,17.84,,3.29,,,,,,8.92,,,,1.41,,,,,,,,,,,,,,,,0.94,,0.94,,0.47,,,,,,,,,,,,,,,,,,
Reh575-6,31.78,34.52,"Zonneveld et al 2013, partial",98.72,,,,,,65.56,,,2.04,3.83,2.81,,,,,,3.06,,3.57,,,1.02,5.10,,,,0.51,1.02,,,,,0.26,,,,,1.02,,,7.65,,0.26,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reh566-3,25.65,34.47,"Zonneveld et al 2013, partial",99.66,,,,,,36.52,,,1.71,6.14,4.10,,0.68,,,,1.71,,4.78,,,3.75,18.43,,,,0.68,1.02,0.34,,,,4.44,,0.68,,,1.37,,,10.58,,,,,,,,1.71,,,,,,,,0.34,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,
Reh561,12.98,35.78,"Zonneveld et al 2013, partial",97.36,,,,,,13.46,,,1.44,2.40,1.20,0.24,,,,,3.61,,1.20,,,11.54,2.16,,,,0.72,0.24,,,,,0.72,,0.48,,,3.37,,,45.67,,3.61,,,,,,1.44,,,,3.61,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,
Reh576-3,30.45,35.57,"Zonneveld et al 2013, partial",99.68,,,0.32,,,46.01,,,0.64,1.92,3.19,,,,,,3.51,,10.22,,,1.28,6.07,,,,0.96,1.28,,,,0.32,5.75,,,,,0.64,,,16.29,,0.64,,,,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reh564-2,23.62,33.00,"Zonneveld et al 2013, partial",96.06,,,,,,61.42,,,1.97,9.06,7.48,,,,,,1.18,,2.36,,,0.39,3.94,,,,,1.57,,,,,,,,,,0.79,,,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reh565-1,23.73,34.92,"Zonneveld et al 2013, partial",98.64,,,,,,46.07,,,0.54,7.05,1.63,0.27,0.27,,,,0.27,,3.79,,,3.79,10.03,,,,1.08,0.54,,,,,0.54,,,,,2.44,,,12.20,,1.63,,,,,,5.15,,,,0.54,,,,,,,,,,,,,,,,,,,,0.81,,,,,,,,,,,,,,,,,,
Reh569-3,32.57,33.45,"Zonneveld et al 2013, partial",99.05,,,,,,46.84,,,0.95,3.80,2.53,0.32,,,,,6.01,,3.48,,,0.32,6.33,,,,0.63,2.22,,,,,1.90,,,,,2.22,,,19.30,,0.63,,,,,,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,
Reh574-2,33.85,34.43,"Zonneveld et al 2013, partial",97.92,,,,,,30.21,,,0.69,5.56,0.69,,,0.35,,,7.64,,4.86,,,0.69,8.68,,,,0.35,,,,,,0.69,,0.35,,,3.13,,,30.21,,1.39,,,,,,2.08,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reh562-5,19.18,32.77,"Zonneveld et al 2013, partial",98.41,,,0.32,,,43.49,,,4.13,7.62,2.22,0.63,,,,,0.95,,0.32,,,1.90,8.25,,,,0.32,0.63,,,,,,,,,,3.49,,,20.63,0.63,1.59,,,,,,0.95,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L21213,-176.41,-39.46,"Zonneveld et al 2013, partial",100.00,,,,,,25.00,,,8.33,33.33,25.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L21214,-178.41,-39.94,"Zonneveld et al 2013, partial",96.93,,,,,,16.89,,,4.99,5.37,9.40,1.92,0.38,,,4.61,,,21.88,,,17.08,,,,,,1.34,,,,,0.38,,,,,0.38,,,4.41,,,,1.15,,,,3.07,,,,0.77,,0.38,,1.73,,,,,,,,,,,,,,,,,,,,,,,,0.77,,,,,,,,,,
L21219,-178.49,-42.53,"Zonneveld et al 2013, partial",100.00,,,,,,3.07,,,0.49,1.04,1.41,,0.25,,,,,,16.70,,,26.76,,,,,,0.49,0.49,,,,0.98,,,,,9.70,,,3.62,,,,3.93,,,,19.40,,1.72,,,,5.89,,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L21227,178.00,-44.13,"Zonneveld et al 2013, partial",99.77,,,0.79,,,0.45,,,0.45,,5.86,,,,,,,,10.36,,,2.48,,,,,,,1.35,,,,3.04,,,,,13.74,,,10.36,,,,,,,,44.82,,0.45,,0.45,,2.25,,2.03,,,,,,,,,,,,,,,,,,,,,0.45,,,0.45,,,,,,,,,,
KM1,90.19,-0.45,"Zonneveld et al 2013, partial",100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70,,,83.78,,,,,,,,10.81,,,,,,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KM2,90.19,-0.45,"Zonneveld et al 2013, partial",100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17,,,,,,,,,,70.83,,,,,,,,12.50,,,,,,8.33,,,,,,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KM3,90.19,-0.45,"Zonneveld et al 2013, partial",100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.50,,,,,,,,6.25,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KM5,90.19,-0.45,"Zonneveld et al 2013, partial",100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.29,,,,,,,,71.43,,,,,,14.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMDA2,122.50,32.00,"Zonneveld et al 2013, partial",92.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41,,,,,,,,29.63,3.70,,,,3.70,,,,,7.41,,,14.81,7.41,,,,,,,,,,7.41,7.41,,,3.70,,,,,,,,,,,,,,
KMDA4,123.50,32.00,"Zonneveld et al 2013, partial",100.00,,,,,,,,,,,,,,,,,9.09,,,,,,,,,,,,,,,,,,18.18,,,,,,9.09,,,,,,,,18.18,,,,,,,,,,,9.09,,9.09,18.18,,9.09,,,,,,,,,,,,,,,,,,,,,,,,,,
KMDB6,122.50,31.50,"Zonneveld et al 2013, partial",86.67,,,,,,,,,,,,,,,,,6.67,,,,,,,,,,,,,,,,,,6.67,,,,,,13.33,,,,,,,,26.67,,,,,6.67,,,6.67,,,6.67,,,6.67,,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,
KMDC9,122.00,31.00,"Zonneveld et al 2013, partial",85.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57,,,3.57,,,,,,,,,,,50.00,3.57,,,,,7.14,,,,7.14,3.57,,,,,,,,,,,,,3.57,3.57,,,,,,,,,,,,,,,,,
KMDC10,122.50,31.00,"Zonneveld et al 2013, partial",94.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,,,,,,5.56,,,,,,,,8.33,16.67,,,,,13.89,,,,2.78,,,5.56,16.67,,16.67,,,,,,,,,,,,,,,,,,,,,,,,,,
KMDC11,123.00,31.00,"Zonneveld et al 2013, partial",92.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.14,,,7.14,,,4.29,,,,,,,,32.86,,,,2.86,,10.00,,2.86,,2.86,10.00,,,2.86,,7.14,,,,,,,,,,,,2.86,,,,,,,,,,,,,,
KMDD14,122.50,30.50,"Zonneveld et al 2013, partial",96.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.41,,,3.85,,,,,,3.85,,,,,,,,34.62,3.85,,,,3.85,6.41,,3.85,,6.41,1.28,,6.41,3.85,,3.85,,,,,,,,3.85,3.85,,,,,,,,,,,,,,,,,
KMDD15,123.00,30.50,"Zonneveld et al 2013, partial",82.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,,,,,,,,,3.17,,,,,,,,36.51,4.76,,,4.76,9.52,9.52,,,,1.59,1.59,,4.76,,,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,
KMDE17,122.00,30.00,"Zonneveld et al 2013, partial",81.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41,,,,,,3.70,,,,,,,,25.93,3.70,,,,,7.41,,,,3.70,3.70,,11.11,,,11.11,,,,,,,,3.70,,,,,,,,,,,,,,,,,,
KMDE18,122.50,30.00,"Zonneveld et al 2013, partial",91.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.16,,,,,,,,41.41,,,,,,15.15,,,,8.08,,,6.06,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMDD19,123.00,30.00,"Zonneveld et al 2013, partial",81.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,,,1.21,,,1.21,,,,,,,,45.16,0.40,,,4.03,2.02,6.05,,8.06,,2.02,2.02,,2.02,2.02,,2.02,,,,,,,,1.21,,,,,,,,,,,,,,,,,,
KMDG26,122.50,29.00,"Zonneveld et al 2013, partial",93.72,,,,,,,,,,,,,,,,,2.17,,,,,4.11,,,,,,,,,,,,,,,,,,,2.17,,,,,,,,37.44,2.17,,,2.17,,10.39,,8.21,,4.11,2.17,,10.39,,,2.17,,1.93,,,,,,,4.11,,,,,,,,,,,,,,,,,
18269-1,109.43,4.77,"Zonneveld et al 2013, partial",87.41,,,,,,,,,,,,,,,,,0.74,,,,,21.48,,,0.74,,,,5.93,,0.74,,5.19,,,,,13.33,,,17.78,,,,,,,,12.59,,1.48,,2.22,,0.74,,1.48,,,,,,,,,,,,,,,,0.74,0.74,,,1.48,,,,,,,,,,,,,,
18270-1,109.47,4.72,"Zonneveld et al 2013, partial",90.79,,,,,,,,,,,0.66,,,,,,,,,,,11.84,,,0.66,,,,8.55,,,,7.24,,,,,14.47,,,31.58,,,,,,,,6.58,,1.32,,5.26,,,,,,0.66,,,,,,,,,,,,,,0.66,,,,1.32,,,,,,,,,,,,,,
18271-1,109.54,4.63,"Zonneveld et al 2013, partial",88.83,,,,,,,,,1.12,,,,,,,,3.91,,,,,8.94,,,1.68,,,,3.35,,0.56,,5.03,,,,,11.17,,,18.44,,,,,,,,26.26,,1.68,0.56,0.56,,,,2.23,,2.23,,,,,,,,,,,,,,0.56,,,,0.56,,,,,,,,,,,,,,
18272-1,109.56,4.63,"Zonneveld et al 2013, partial",93.26,,,,,,,,,1.12,0.56,,0.56,,,,,2.25,,,,,14.04,,,5.06,,,,3.93,,,,5.06,,,,,12.36,,,18.54,,,,,,,,15.17,,1.12,1.12,1.69,,1.12,,1.12,,3.37,,,,,,,,,,,,,,3.37,,,,1.69,,,,,,,,,,,,,,
18273-1,109.56,4.62,"Zonneveld et al 2013, partial",90.48,,,,,,,,,,0.95,0.95,,,,,,,,,,,21.90,,,4.76,,,,5.71,,,,13.33,,,,,6.67,,,20.00,,,,,,,,8.57,,0.95,,,,,,1.90,,2.86,,,,,,,,,,,,,,1.90,,,,,,,,,,,,,,,,,,
18274-1,109.58,4.60,"Zonneveld et al 2013, partial",92.68,,,,,,,,,,,,,,,,,4.88,,,,,4.88,,,,,,,9.76,,2.44,,2.44,,,,,7.32,,,24.39,,,,,,,,24.39,,2.44,2.44,2.44,,2.44,,,,,,,,,,,,,,,,,,,,,,2.44,,,,,,,,,,,,,,
18275-1,109.59,4.59,"Zonneveld et al 2013, partial",94.79,,,,,,,,,,,1.04,,,,,,3.13,,,,,5.21,,,6.25,,,,4.17,,,,6.25,,,,,8.33,,,14.58,,,,,,,,18.75,,13.54,,3.13,,1.04,,1.04,,6.25,,,,,,,,,,,,,,,1.04,,,1.04,,,,,,,,,,,,,,
18276-1,109.74,4.74,"Zonneveld et al 2013, partial",93.48,,,,,,,,,,,,,,,,,5.80,,,,,6.52,,,2.90,,,,,,,,1.45,,,,,4.35,,,17.39,0.72,,,,,,,35.51,,5.07,,5.07,,1.45,,3.62,,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18277-1,109.93,4.93,"Zonneveld et al 2013, partial",92.66,,,,,,,,,,,,,,,,,4.52,,,,,10.17,,,2.26,,,,1.69,,,,5.08,,,,,4.52,,,13.56,0.56,,,,,,,35.03,,5.08,0.56,1.13,,1.13,,2.26,,4.52,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,
18279-1,110.04,5.03,"Zonneveld et al 2013, partial",94.46,,,,,,,,,0.37,,0.74,,,,,,1.11,,,,,7.75,,,3.32,,,,5.17,,0.37,,8.86,,,,,16.97,,,17.34,,,,,,,,23.62,,1.85,,1.48,,,,1.11,,0.37,,,,,,,,,,,,,,0.74,0.37,,,2.95,,,,,,,,,,,,,,
18280-1,110.10,5.09,"Zonneveld et al 2013, partial",92.35,,,,,,,,,0.85,,,,,,,,1.70,,,,,7.08,,,0.85,,,,3.97,,,,5.95,,0.28,,,13.88,,,16.15,,,,,,,,35.41,,1.70,,0.85,,,,1.42,,1.42,,,,,,,,,,,,,,0.28,,,,0.57,,,,,,,,,,,,,,
18281-1,110.13,5.13,"Zonneveld et al 2013, partial",93.50,,,,,,,,,,0.81,,,,,,,0.81,,,,,13.82,,,4.88,,,,5.69,,,,7.32,,,,,11.38,,,33.33,,,,,,,,10.57,,1.63,,,,,,,,0.81,,,,,,,,,,,,,,0.81,1.63,,,,,,,,,,,,,,,,,
18282-1,110.24,5.24,"Zonneveld et al 2013, partial",96.21,,,,,,,,,,,0.76,,,,,,3.79,,,,,13.64,,,2.27,,,,3.79,,,,3.79,,,,,12.12,,,16.67,,,,,,,,25.76,,,2.27,,,,,,,6.06,,,,,,,,,,,,,,3.79,,,,1.52,,,,,,,,,,,,,,
18283-1,110.42,5.42,"Zonneveld et al 2013, partial",92.70,,,,,,,,,2.19,,0.73,,,,,,8.76,,,,,8.03,,,,,,,4.38,,,,8.76,,,,,5.84,,,12.41,,,,,,,,27.01,,3.65,,2.19,,,,3.65,,2.92,,,,,,,,,,,,,,1.46,0.73,,,,,,,,,,,,,,,,,
18284-1,110.53,5.54,"Zonneveld et al 2013, partial",88.89,,,,,,,,,,,,,,,,,,,,,,11.11,,,16.67,,,,,,,,,,,,,16.67,,,11.11,,,,,,,,27.78,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18284-1,110.53,5.53,"Zonneveld et al 2013, partial",96.33,,,,,,,,,,,,,,,,,20.18,,,,,5.50,,,,,,,1.83,,,,4.59,,,,,3.67,,,4.59,,,,,,,,29.36,,11.93,1.83,6.42,,0.92,,1.83,,,,,1.83,,,,,,,,,,,,0.92,,,0.92,,,,,,,,,,,,,,
18285-1,110.57,5.56,"Zonneveld et al 2013, partial",96.17,,,,,,,,,0.55,0.55,,,,,,,15.85,,,,,5.46,,,0.55,,,,2.73,,0.55,,2.19,,1.64,,,5.46,,,7.65,,,,,,,,38.80,,6.01,,2.73,,0.55,,2.19,,2.19,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,
18286-1,110.60,5.60,"Zonneveld et al 2013, partial",96.19,,,,,,,,,0.42,,0.42,,,,,,14.41,,,,,6.36,,,,,,,3.81,,,,4.66,,,,,6.78,,,11.02,,,,,,,,33.90,,3.81,0.42,4.24,,1.27,,3.39,,,,,,,,,,,,,,,,0.85,0.42,,,,,,,,,,,,,,,,,
18287-1,110.66,5.66,"Zonneveld et al 2013, partial",96.33,,,,,,,,,,,0.92,,,,,,15.60,,,,,6.42,,,,,,,,,,,2.75,,,,,4.59,,,7.34,,,,,,,,45.87,,3.67,,1.83,,1.83,,0.92,,2.75,,,,,,,,,,,,,,,1.83,,,,,,,,,,,,,,,,,
18288-1,110.73,5.73,"Zonneveld et al 2013, partial",98.15,,,,,,,,,,,0.74,0.74,,,,,14.39,,0.74,,,1.48,,,0.37,,,,1.11,,,,1.48,,,,,3.32,,,5.90,,,,,,,,55.35,,0.37,,7.01,,0.74,,1.48,,0.74,,,,,,,,,,,,,,1.11,1.11,,,,,,,,,,,,,,,,,
18289-1,110.83,5.83,"Zonneveld et al 2013, partial",100.00,,,,,,,,,,0.40,,,,,,,17.60,,0.40,,,2.80,,,,,,,0.40,,,,0.80,,,,,1.20,,,3.60,,,,,,,,66.00,,,,3.60,,1.60,,,,,,,,,,,,,,,,,,0.40,1.20,,,,,,,,,,,,,,,,,
18290-1,110.91,5.92,"Zonneveld et al 2013, partial",97.71,,,,,,,,,,,0.76,0.76,,,,,34.35,,0.76,,,1.53,,,,,,,3.05,,,,,,,,,1.53,,,6.87,3.05,,,,,,,33.59,,,0.76,5.34,,2.29,,1.53,,,,,,,,,,,,,,,,,1.53,,,,,,,,,,,,,,,,,
18291-1,110.96,5.96,"Zonneveld et al 2013, partial",100.00,,,,,,,,,,1.04,,,,,,,28.13,,1.04,,,3.13,,,,,,,,,,,1.04,,1.04,,,1.04,,,1.04,,,,,,,,52.08,,2.08,,5.21,,,,1.04,,1.04,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,
18292-1,111.06,6.06,"Zonneveld et al 2013, partial",97.53,,,,,,,,,,,1.23,,,,,,18.11,,0.82,,,1.65,,,0.41,,,,0.41,,,,0.41,,,,,1.65,,,1.65,,,,,,,,62.55,,,,5.76,,1.23,,0.82,,,,,,,,,,,,,,,,0.82,,,,,,,,,,,,,,,,,,
18293-1,111.15,6.15,"Zonneveld et al 2013, partial",98.33,,,,,,,,,0.33,,,,,,,,24.08,,0.33,,,1.67,,,,,,,,,,,0.33,,,,,1.00,,,2.01,,,,,,,,59.20,,0.67,,3.34,,1.00,,1.00,,0.33,,,,,,,,,,,,,,0.67,2.34,,,,,,,,,,,,,,,,,
18294-1,111.30,6.13,"Zonneveld et al 2013, partial",100.00,,,,,,,,,,3.33,,,,,,,,,,,,6.67,,,,,,,3.33,,,,13.33,,,,,10.00,,,36.67,,,,,,,,13.33,,,,10.00,,,,,,,,,,,,,,,,,,,,3.33,,,,,,,,,,,,,,,,,,
18295-3,109.29,4.93,"Zonneveld et al 2013, partial",94.35,,,,,,,,,1.13,,,,,,,,9.60,,,,,8.47,,,1.13,,,,3.95,,,,3.95,,,,,11.86,,,14.69,,,,,,,,17.51,,7.34,,3.95,,,,3.39,,4.52,,,,,,,,,,,,,,0.56,,,,2.26,,,,,,,,,,,,,,
18296-1,109.23,4.99,"Zonneveld et al 2013, partial",90.68,,,,,,,,,,,,0.85,,,,,1.69,,,,,16.10,,,0.85,,,,7.63,,,,7.63,,,,,12.71,,,22.03,,,,,,,,12.71,,,,3.39,,,,4.24,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18297-1,109.03,4.73,"Zonneveld et al 2013, partial",95.35,,,,,,,,,,,0.78,,,,,,2.33,,,,,11.63,,,3.10,,,,6.20,,,,3.88,,,,,8.53,,,25.58,,,,,,,,14.73,,8.53,,3.88,,0.78,,2.33,,1.55,,,,,,,,,,,,,,0.78,,,,0.78,,,,,,,,,,,,,,
18300-1,108.65,4.36,"Zonneveld et al 2013, partial",94.90,,,,,,,,,,,,,,,,,2.04,,,,,22.45,,,3.06,,,,3.06,,,,6.12,,1.02,,,7.14,,,17.35,,,,,,,,19.39,,3.06,,4.08,,,,1.02,,1.02,,,,,,,,,,,,,,3.06,1.02,,,,,,,,,,,,,,,,,
18301-1,108.64,4.35,"Zonneveld et al 2013, partial",91.80,,,,,,,,,,,,,,,,,5.74,,,,,10.66,,,3.28,,,,4.92,,,,3.28,,0.82,,,4.10,,,21.31,,,,,,,,22.13,,8.20,,1.64,,,,2.46,,2.46,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18302-1,108.57,4.16,"Zonneveld et al 2013, partial",90.50,,,,,,,,,,0.56,,,,,,,3.35,,,,,12.29,,,1.68,,,,2.79,,,,11.17,,,,,12.29,,,22.91,,,,,,,,12.29,,4.47,,,,1.68,,1.12,,2.23,,,0.56,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,
18303-1,108.93,4.43,"Zonneveld et al 2013, partial",100.00,,,,,,,,,,,,,,,,,,,,,,9.09,,,22.73,,,,9.09,,,,13.64,,,,,4.55,,,31.82,,,,,,,,,,4.55,,,,,,,,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18304-1,109.00,4.36,"Zonneveld et al 2013, partial",92.62,,,,,,,,,,,,,,,,,5.37,,,,,11.41,,,5.37,,,,8.05,,,,6.04,,,,,4.03,,,17.45,,,,,,,,22.15,,6.04,,3.36,,0.67,,1.34,,0.67,,,,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,
18305-1,109.08,4.28,"Zonneveld et al 2013, partial",90.22,,,,,,,,,1.09,,1.09,,,,,,1.09,,,,,11.96,,,9.78,,,,3.26,,,,5.43,,,,,9.78,,,20.65,,,,,,,,6.52,,11.96,,,,1.09,,2.17,,1.09,,,,,,,,,,,,,,,2.17,,,1.09,,,,,,,,,,,,,,
18306-1,108.44,3.58,"Zonneveld et al 2013, partial",95.48,,,,,,,,,,,,,,,,,0.65,,,,,20.65,,,1.29,,,,4.52,,,,5.81,,,,,13.55,,,36.77,,,,,,,,5.16,,5.16,,0.65,,0.65,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18307-1,108.53,3.63,"Zonneveld et al 2013, partial",90.73,,,,,,,,,,,,,,,,,,,,,,15.89,,,1.32,,,,5.30,,0.66,,18.54,,0.66,,,7.28,,,28.48,,,,,,,,8.61,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,
18308-1,108.78,3.29,"Zonneveld et al 2013, partial",85.51,,,,,,,,,,,,,,,,,8.70,,,,,8.70,,,,,,,11.59,,,,5.80,,,,,8.70,,,14.49,,,,,,,,11.59,,1.45,,1.45,,2.90,,,,1.45,,,1.45,,,,,,,,,,,1.45,5.80,,,,,,,,,,,,,,,,,
18309-1,108.68,3.46,"Zonneveld et al 2013, partial",98.36,,,,,,,,,,,,,,,,,,,,,,14.75,,,1.64,,,,8.20,,,,16.39,,,,,9.84,,,24.59,,,,,,,,16.39,,,,,,,,3.28,,,,,,,,,,,,,,,,,1.64,,,1.64,,,,,,,,,,,,,,
18310-1,108.53,3.52,"Zonneveld et al 2013, partial",94.12,,,,,,,,,,,,,,,,,,,,,,10.29,,,4.41,,,,11.03,,,,9.56,,,,,11.03,,,22.06,,,,,,,,9.56,,0.74,,5.15,,2.21,,1.47,,2.21,,,,,,,,,,,,,,3.68,,,,0.74,,,,,,,,,,,,,,
18312-1,108.70,3.70,"Zonneveld et al 2013, partial",94.39,,,,,,,,,,,,,,,,,2.80,,,,,11.21,,,1.87,,,,7.48,,1.87,,6.54,,,,,13.08,,,19.63,,,,,,,,23.36,,0.93,,0.93,,,,,,0.93,,,,,,,,,,,,,,1.87,,,,1.87,,,,,,,,,,,,,,
18313-1,108.87,3.87,"Zonneveld et al 2013, partial",92.73,,,,,,,,,,,,,,,,,0.91,,,,,10.91,,,6.36,,,,3.64,,0.91,,5.45,,1.82,,,12.73,,,25.45,,,,,,,,10.00,,4.55,,2.73,,1.82,,2.73,,1.82,,,,,,,,,,,,,,,0.91,,,,,,,,,,,,,,,,,
18314-1,108.98,3.98,"Zonneveld et al 2013, partial",96.63,,,,,,,,,,,,,,,,,5.62,,,,,15.73,,,3.37,,,,6.74,,2.25,,8.99,,,,,10.11,,,19.10,,,,,,,,12.36,,4.49,1.12,1.12,,,,,,1.12,,,,,,,,,,,,,,4.49,,,,,,,,,,,,,,,,,,
18315-1,107.03,2.03,"Zonneveld et al 2013, partial",97.52,,,,,,,,,,,,,,,,,1.65,,,,,14.05,,,0.83,,,,7.44,,1.65,,3.31,,,,,9.92,,,19.83,,,,,,,,15.70,,6.61,,4.96,,3.31,,,,2.48,,,,,,,,,,,,,,4.13,,,,1.65,,,,,,,,,,,,,,
18316-1,107.38,2.48,"Zonneveld et al 2013, partial",91.51,,,,,,,,,,,,,,,,,0.94,,,,,14.15,,,3.77,,,,6.60,,,,11.32,,,,,9.43,,,30.19,,,,,,,,1.89,,5.66,,0.94,,3.77,,1.89,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
